x,Gene
5133,KRTAP2-3
5134,KRTAP23-1
5135,KRTAP2-4
5136,KRTAP26-1
5137,KRTAP27-1
5138,KRTAP3-1
5139,KRTAP3-3
5140,KRTAP4-11
5141,KRTAP4-12
5142,KRTAP4-16P
5143,KRTAP4-2
5144,KRTAP4-4
5145,KRTAP4-5
5146,KRTAP4-6
5147,KRTAP4-7
5148,KRTAP4-8
5149,KRTAP4-9
5150,KRTAP5-1
5151,KRTAP5-10
5152,KRTAP5-2
5153,KRTAP5-4
5154,KRTAP5-5
5155,KRTAP5-6
5156,KRTAP5-7
5157,KRTAP5-8
5158,KRTAP5-9
5159,KRTAP6-1
5160,KRTAP6-2
5161,KRTAP6-3
5162,KRTAP8-1
5163,KRTAP9-1
5164,KRTAP9-3
5165,KRTAP9-4
5166,KRTAP9-6
5167,KRTAP9-7
5168,KRTAP9-8
5169,KRTCAP3
5170,KTN1
5171,L34079.2
5172,L3HYPDH
5173,L3MBTL3
5174,L3MBTL4-AS1
5175,LA16c-306E5.2
5176,LA16c-325D7.2
5177,LA16c-359F1.1
5178,LA16c-380H5.3
5179,LA16c-380H5.4
5180,LA16c-380H5.5
5181,LA16c-385E7.1
5182,LA16c-444G7.2
5183,LA16c-83F12.6
5184,LA16c-OS12.2
5185,LACTB
5186,LACTB2
5187,LAGE3
5188,LAIR2
5189,LAMA3
5190,LAMA4
5191,LAMA5
5192,LAMC1
5193,LAMP1
5194,LAMP2
5195,LAMP3
5196,LAMP5
5197,LAMTOR1
5198,LAMTOR3
5199,LAP3
5200,LAPTM4A
5201,LAPTM4B
5202,LAPTM5
5203,LARP1
5204,LARP1B
5205,LARP4
5206,LARP4B
5207,LARP7
5208,LARS
5209,LASP1
5210,LATS2
5211,LBH
5212,LBR
5213,LBX1
5214,LBX2
5215,LCE1B
5216,LCE1C
5217,LCE1D
5218,LCE1E
5219,LCE1F
5220,LCE2A
5221,LCE2B
5222,LCE2C
5223,LCE2D
5224,LCE3A
5225,LCE3B
5226,LCE3C
5227,LCE3D
5228,LCE3E
5229,LCE5A
5230,LCE6A
5231,LCLAT1
5232,LCN1
5233,LCN2
5234,LCOR
5235,LCP1
5236,LCP2
5237,LDB1
5238,LDHA
5239,LDHB
5240,LDLRAD1
5241,LDLRAD2
5242,LDLRAD3
5243,LDLRAD4
5244,LDOC1
5245,LDOC1L
5246,LEAP2
5247,LEF1
5248,LEFTY1
5249,LEFTY2
5250,LELP1
5251,LENEP
5252,LENG1
5253,LENG8
5254,LENG9
5255,LEO1
5256,LEPROT
5257,LETMD1
5258,LFNG
5259,LGALS1
5260,LGALS14
5261,LGALS16
5262,LGALS2
5263,LGALS3
5264,LGALS3BP
5265,LGALS7
5266,LGALS8
5267,LGALS9C
5268,LGALSL
5269,LGMN
5270,LHB
5271,LHFP
5272,LHFPL3
5273,LHX3
5274,LHX5
5275,LIF
5276,LIFR
5277,LIG3
5278,LIG4
5279,LIMA1
5280,LIMCH1
5281,LIMD2
5282,LIME1
5283,LIMS1
5284,LIMS2
5285,LIN52
5286,LIN7A
5287,LIN7B
5288,LIN7C
5289,LINC00029
5290,LINC00083
5291,LINC00106
5292,LINC00111
5293,LINC00113
5294,LINC00115
5295,LINC00152
5296,LINC00158
5297,LINC00159
5298,LINC00161
5299,LINC00162
5300,LINC00163
5301,LINC00165
5302,LINC00167
5303,LINC00184
5304,LINC00200
5305,LINC00202-2
5306,LINC00205
5307,LINC00210
5308,LINC00216
5309,LINC00222
5310,LINC00226
5311,LINC00235
5312,LINC00237
5313,LINC00239
5314,LINC00240
5315,LINC00261
5316,LINC00265
5317,LINC00266-1
5318,LINC00266-3
5319,LINC00266-4P
5320,LINC00272
5321,LINC00273
5322,LINC00276
5323,LINC00278
5324,LINC00279
5325,LINC00280
5326,LINC00290
5327,LINC00294
5328,LINC00297
5329,LINC00302
5330,LINC00307
5331,LINC00308
5332,LINC00314
5333,LINC00316
5334,LINC00322
5335,LINC00327
5336,LINC00331
5337,LINC00332
5338,LINC00333
5339,LINC00342
5340,LINC00345
5341,LINC00348
5342,LINC00349
5343,LINC00350
5344,LINC00351
5345,LINC00352
5346,LINC00353
5347,LINC00355
5348,LINC00358
5349,LINC00359
5350,LINC00362
5351,LINC00363
5352,LINC00368
5353,LINC00375
5354,LINC00376
5355,LINC00377
5356,LINC00380
5357,LINC00383
5358,LINC00384
5359,LINC00385
5360,LINC00388
5361,LINC00390
5362,LINC00391
5363,LINC00392
5364,LINC00396
5365,LINC00397
5366,LINC00398
5367,LINC00399
5368,LINC00400
5369,LINC00401
5370,LINC00402
5371,LINC00403
5372,LINC00404
5373,LINC00407
5374,LINC00411
5375,LINC00415
5376,LINC00418
5377,LINC00421
5378,LINC00424
5379,LINC00427
5380,LINC00428
5381,LINC00430
5382,LINC00431
5383,LINC00434
5384,LINC00437
5385,LINC00440
5386,LINC00441
5387,LINC00443
5388,LINC00444
5389,LINC00445
5390,LINC00453
5391,LINC00454
5392,LINC00456
5393,LINC00457
5394,LINC00459
5395,LINC00460
5396,LINC00467
5397,LINC00469
5398,LINC00472
5399,LINC00474
5400,LINC00482
5401,LINC00484
5402,LINC00488
5403,LINC00491
5404,LINC00492
5405,LINC00493
5406,LINC00499
5407,LINC00501
5408,LINC00502
5409,LINC00505
5410,LINC00506
5411,LINC00519
5412,LINC00523
5413,LINC00524
5414,LINC00529
5415,LINC00533
5416,LINC00543
5417,LINC00545
5418,LINC00547
5419,LINC00550
5420,LINC00551
5421,LINC00557
5422,LINC00560
5423,LINC00561
5424,LINC00562
5425,LINC00563
5426,LINC00564
5427,LINC00565
5428,LINC00566
5429,LINC00567
5430,LINC00577
5431,LINC00578
5432,LINC00581
5433,LINC00583
5434,LINC00592
5435,LINC00596
5436,LINC00601
5437,LINC00603
5438,LINC00604
5439,LINC00605
5440,LINC00609
5441,LINC00614
5442,LINC00618
5443,LINC00619
5444,LINC00621
5445,LINC00628
5446,LINC00636
5447,LINC00637
5448,LINC00644
5449,LINC00648
5450,LINC00657
5451,LINC00662
5452,LINC00665
5453,LINC00667
5454,LINC00668
5455,LINC00678
5456,LINC00680
5457,LINC00681
5458,LINC00686
5459,LINC00694
5460,LINC00701
5461,LINC00706
5462,LINC00709
5463,LINC00844
5464,LINC00845
5465,LINC00857
5466,LINC00861
5467,LINC00863
5468,LINC00866
5469,LINC00867
5470,LINC00870
5471,LINC00881
5472,LINC00883
5473,LINC00885
5474,LINC00886
5475,LINC00890
5476,LINC00895
5477,LINC00896
5478,LINC00904
5479,LINC00920
5480,LINC00921
5481,LINC00930
5482,LINC00936
5483,LINC00937
5484,LINC00939
5485,LINC00940
5486,LINC00950
5487,LINC00951
5488,LINC00957
5489,LINC00960
5490,LINC00964
5491,LINC00969
5492,LINC00974
5493,LINC00976
5494,LINC00977
5495,LINC00987
5496,LINC00992
5497,LINC00993
5498,LINC00997
5499,LINC00998
5500,LINC01001
5501,LINC01003
5502,LINC01006
5503,LINC01007
5504,LINC01017
5505,LINC01018
5506,LINC01021
5507,LINC01023
5508,LINC01028
5509,LINC01030
5510,LINC01031
5511,LINC01032
5512,LINC01034
5513,LINC01035
5514,LINC01036
5515,LINC01037
5516,LINC01038
5517,LINC01039
5518,LINC01040
5519,LINC01044
5520,LINC01046
5521,LINC01058
5522,LINC01059
5523,LINC01065
5524,LINC01066
5525,LINC01067
5526,LINC01068
5527,LINC01069
5528,LINC01070
5529,LINC01072
5530,LINC01074
5531,LINC01076
5532,LINC01077
5533,LINC01078
5534,LINC01079
5535,LINC01082
5536,LINC01085
5537,LINC01087
5538,LINC01089
5539,LINC01090
5540,LINC01093
5541,LINC01096
5542,LINC01098
5543,LINC01099
5544,LINC01100
5545,LINC01106
5546,LINC01108
5547,LINC01115
5548,LINC01117
5549,LINC01124
5550,LINC01126
5551,LINC01133
5552,LINC01134
5553,LINC01139
5554,LINC01143
5555,LINC01144
5556,LINC01146
5557,LINC01149
5558,LINC01150
5559,LINC01151
5560,LINC01152
5561,LINC01153
5562,LINC01154
5563,LINC01160
5564,LINC01166
5565,LINC01167
5566,LINC01168
5567,LINC01169
5568,LINC01170
5569,LINC01173
5570,LINC01176
5571,LINC01179
5572,LINC01180
5573,LINC01184
5574,LINC01185
5575,LINC01186
5576,LINC01189
5577,LINC01191
5578,LINC01193
5579,LINC01194
5580,LINC01202
5581,LINC01207
5582,LINC01208
5583,LINC01209
5584,LINC01210
5585,LINC01213
5586,LINC01214
5587,LINC01219
5588,LINC01220
5589,LINC01221
5590,LINC01222
5591,LINC01228
5592,LINC01230
5593,LINC01231
5594,LINC01233
5595,LINC01235
5596,LINC01239
5597,LINC01242
5598,LINC01243
5599,LINC01247
5600,LINC01250
5601,LINC01252
5602,LINC01259
5603,LINC01262
5604,LINC01264
5605,LINC01266
5606,LINC01267
5607,LINC01269
5608,LINC01271
5609,LINC01273
5610,LINC01276
5611,LINC01277
5612,LINC01287
5613,LINC01288
5614,LINC01289
5615,LINC01290
5616,LINC01291
5617,LINC01293
5618,LINC01297
5619,LINC01298
5620,LINC01309
5621,LINC01315
5622,LINC01323
5623,LINC01326
5624,LINC01327
5625,LINC01333
5626,LINC01335
5627,LINC01336
5628,LINC01338
5629,LINC01340
5630,LINC01342
5631,LINC01347
5632,LINC01349
5633,LINC01351
5634,LINC01352
5635,LINC01354
5636,LINC01355
5637,LINC01356
5638,LINC01366
5639,LINC01372
5640,LINC01374
5641,LINC01376
5642,LINC01377
5643,LINC01384
5644,LINC01387
5645,LINC01388
5646,LINC01394
5647,LINC01398
5648,LINC01402
5649,LINC01405
5650,LINC01410
5651,LINC01412
5652,LINC01413
5653,LINC01419
5654,LINC01422
5655,LINC01423
5656,LINC01425
5657,LINC01427
5658,LINC01429
5659,LINC01431
5660,LINC01436
5661,LINC01438
5662,LINC01442
5663,LINC01443
5664,LINC01444
5665,LINC01445
5666,LINC01448
5667,LINC01451
5668,LINC01456
5669,LINC01460
5670,LINC01465
5671,LINC01473
5672,LINC01474
5673,LINC01476
5674,LINC01477
5675,LINC01480
5676,LINC01481
5677,LINC01484
5678,LINC01486
5679,LINC01487
5680,LINC01496
5681,LINC01499
5682,LINC01503
5683,LINC01506
5684,LINC01507
5685,LINC01509
5686,LINC01518
5687,LINC01519
5688,LINC01521
5689,LINC01522
5690,LINC01523
5691,LINC01525
5692,LINC01526
5693,LINC01534
5694,LINC01535
5695,LINC01537
5696,LINC01538
5697,LINC01540
5698,LINC01543
5699,LINC01545
5700,LINC01546
5701,LINC01548
5702,LINC01549
5703,LINC01552
5704,LINC01556
5705,LINC01558
5706,LINC01560
5707,LINC01562
5708,LINC01563
5709,LINC01567
5710,LINC01571
5711,LINC01574
5712,LINC-ROR
5713,LINGO3
5714,LINGO4
5715,LIPH
5716,LIPT2
5717,LIX1
5718,LIX1L
5719,LKAAEAR1
5720,LL0XNC01-237H1.2
5721,LL0XNC01-7P3.1
5722,LL21NC02-21A1.1
5723,LL22NC03-102D1.18
5724,LL22NC03-121E8.3
5725,LL22NC03-121E8.4
5726,LL22NC03-13G6.2
5727,LL22NC03-22D1.1
5728,LL22NC03-23C6.13
5729,LL22NC03-2H8.5
5730,LL22NC03-75H12.2
5731,LL22NC03-86D4.1
5732,LLfos-48D6.2
5733,LLNLR-246C6.1
5734,LLNLR-249E10.1
5735,LLNLR-268E12.1
5736,LLPH
5737,LMAN1
5738,LMAN1L
5739,LMAN2
5740,LMBR1
5741,LMBRD1
5742,LMBRD2
5743,LMF2
5744,LMNA
5745,LMNB2
5746,LMNTD2
5747,LMO1
5748,LMO3
5749,LMO4
5750,LMO7
5751,LMO7DN
5752,LMOD1
5753,LNP1
5754,LNPEP
5755,LNX2
5756,LOH12CR1
5757,LOH12CR2
5758,LONP2
5759,LONRF1
5760,LOR
5761,LOXL1
5762,LPA
5763,LPAR1
5764,LPAR3
5765,LPAR5
5766,LPAR6
5767,LPCAT1
5768,LPCAT3
5769,LPGAT1
5770,LPHN2
5771,LPL
5772,LPP
5773,LPPR2
5774,LPPR3
5775,LRBA
5776,LRCH1
5777,LRCH3
5778,LRFN1
5779,LRFN3
5780,LRFN5
5781,LRG1
5782,LRIF1
5783,LRIG1
5784,LRIT1
5785,LRP11
5786,LRP2BP
5787,LRP3
5788,LRP6
5789,LRPAP1
5790,LRPPRC
5791,LRRC10B
5792,LRRC14B
5793,LRRC15
5794,LRRC16A
5795,LRRC17
5796,LRRC18
5797,LRRC24
5798,LRRC26
5799,LRRC3
5800,LRRC30
5801,LRRC31
5802,LRRC32
5803,LRRC37A
5804,LRRC37A2
5805,LRRC37A3
5806,LRRC37B
5807,LRRC38
5808,LRRC3C
5809,LRRC4B
5810,LRRC58
5811,LRRC7
5812,LRRC75A
5813,LRRC75B
5814,LRRC8B
5815,LRRC9
5816,LRRFIP1
5817,LRRFIP2
5818,LRRIQ1
5819,LRRN1
5820,LRRN3
5821,LRRN4CL
5822,LRRTM2
5823,LRRTM4
5824,LSAMP
5825,LSM10
5826,LSM11
5827,LSM12
5828,LSM14A
5829,LSM2
5830,LSM3
5831,LSM6
5832,LSM7
5833,LSM8
5834,LSMEM1
5835,LSMEM2
5836,LSR
5837,LSS
5838,LTA4H
5839,LTB
5840,LTBP1
5841,LTBP3
5842,LTBP4
5843,LTBR
5844,LTC4S
5845,LTF
5846,LTN1
5847,LTV1
5848,LUC7L
5849,LUC7L2
5850,LUC7L3
5851,LUCAT1
5852,LUM
5853,LURAP1
5854,LURAP1L
5855,LUZP2
5856,LXN
5857,LY6D
5858,LY6G5B
5859,LY6G6C
5860,LY6G6E
5861,LY6G6F
5862,LY6H
5863,LY6K
5864,LY96
5865,LYL1
5866,LYNX1
5867,LYPD2
5868,LYPD8
5869,LYPLA1
5870,LYPLA2
5871,LYPLAL1
5872,LYRM1
5873,LYRM7
5874,LYSMD1
5875,LYSMD2
5876,LYSMD3
5877,LYZ
5878,LZIC
5879,LZTS2
5880,M6PR
5881,MAATS1
5882,MAB21L1
5883,MAB21L2
5884,MAB21L3
5885,MACF1
5886,MACROD1
5887,MAD2L1BP
5888,MADCAM1
5889,MAF
5890,MAFA
5891,MAFB
5892,MAFF
5893,MAGEA3
5894,MAGEA6
5895,MAGED1
5896,MAGED2
5897,MAGEE2
5898,MAGEF1
5899,MAGEH1
5900,MAGI1
5901,MAGOH
5902,MAGT1
5903,MAK16
5904,MAL2
5905,MALAT1
5906,MALL
5907,MALSU1
5908,MALT1
5909,MAML1
5910,MAML2
5911,MAML3
5912,MAMLD1
5913,MAN1A1
5914,MAN1A2
5915,MAN1C1
5916,MAN2A1
5917,MANF
5918,MANSC1
5919,MAOA
5920,MAOB
5921,MAP1B
5922,MAP1LC3A
5923,MAP1LC3B2
5924,MAP2
5925,MAP2K2
5926,MAP2K4
5927,MAP2K6
5928,MAP3K1
5929,MAP3K10
5930,MAP3K13
5931,MAP3K2
5932,MAP3K4
5933,MAP3K5
5934,MAP3K7
5935,MAP4
5936,MAP4K3
5937,MAP4K4
5938,MAP4K5
5939,MAP6D1
5940,MAP7
5941,MAP7D1
5942,MAP7D3
5943,MAPK1
5944,MAPK10
5945,MAPK11
5946,MAPK13
5947,MAPK14
5948,MAPK1IP1L
5949,MAPK6
5950,MAPK8IP1
5951,MAPKAP1
5952,MAPKAPK5-AS1
5953,MAPRE1
5954,MARC1
5955,MARC2
5956,MARCH11
5957,MARCH2
5958,MARCH5
5959,MARCH6
5960,MARCH7
5961,MARCKS
5962,MARCKSL1
5963,MARK3
5964,MARS
5965,MARS2
5966,MARVELD1
5967,MARVELD2
5968,MAST3
5969,MAT2A
5970,MAT2B
5971,MATN2
5972,MATR3
5973,MAX
5974,MAZ
5975,MB21D2
5976,MBD2
5977,MBD3L1
5978,MBD3L4
5979,MBD4
5980,MBIP
5981,MBNL1
5982,MBNL2
5983,MBOAT1
5984,MBOAT2
5985,MBOAT7
5986,MBTD1
5987,MBTPS1
5988,MC1R
5989,MC2R
5990,MC3R
5991,MC4R
5992,MCAT
5993,MCCC1
5994,MCCC2
5995,MCCD1
5996,MCFD2
5997,MCIDAS
5998,MCL1
5999,MCM7
6000,MCTP2
6001,MCU
6002,MCUR1
6003,MDFI
6004,MDH1B
6005,MDH2
6006,MDK
6007,MDM2
6008,MDM4
6009,MEA1
6010,MEAF6
6011,MED1
6012,MED10
6013,MED11
6014,MED13
6015,MED13L
6016,MED14
6017,MED16
6018,MED17
6019,MED21
6020,MED23
6021,MED27
6022,MED28
6023,MED30
6024,MED31
6025,MED4
6026,MED6
6027,MED9
6028,MEDAG
6029,MEF2B
6030,MEF2D
6031,MEG8
6032,MEIS1
6033,MEIS2
6034,MEMO1
6035,MEOX2
6036,MEOX2-AS1
6037,MERTK
6038,MESDC1
6039,MESDC2
6040,MESP1
6041,MESP2
6042,METAP1
6043,METAP2
6044,METRN
6045,METTL12
6046,METTL14
6047,METTL25
6048,METTL3
6049,METTL5
6050,METTL7A
6051,METTL9
6052,MEX3A
6053,MEX3B
6054,MEX3C
6055,MEX3D
6056,MFAP1
6057,MFAP2
6058,MFAP3
6059,MFAP4
6060,MFF
6061,MFN1
6062,MFN2
6063,MFSD10
6064,MFSD12
6065,MFSD3
6066,MFSD5
6067,MFSD6
6068,MGA
6069,MGARP
6070,MGAT2
6071,MGAT3
6072,MGAT4A
6073,MGAT4B
6074,MGC39584
6075,MGC45922
6076,MGEA5
6077,MGLL
6078,MGP
6079,MGST1
6080,MGST2
6081,MIA3
6082,MIATNB
6083,MIB1
6084,MIB2
6085,MICA
6086,MICAL2
6087,MICALCL
6088,MICU2
6089,MICU3
6090,MID1IP1
6091,MID2
6092,MIDN
6093,MIER1
6094,MIER3
6095,MIF
6096,MIMT1
6097,MINOS1
6098,MINOS1-NBL1
6099,MINPP1
6100,MIOS
6101,MIOX
6102,MIPEP
6103,MIR100HG
6104,MIR143HG
6105,MIR155HG
6106,MIR210HG
6107,MIR217HG
6108,MIR219A2
6109,MIR222HG
6110,MIR22HG
6111,MIR3179-3
6112,MIR3180-1
6113,MIR3180-2
6114,MIR3663HG
6115,MIR381HG
6116,MIR4435-1HG
6117,MIR4458HG
6118,MIR503HG
6119,MIR99AHG
6120,MIRLET7BHG
6121,MIRLET7DHG
6122,MIS12
6123,MIS18BP1
6124,MISP
6125,MITD1
6126,MKI67
6127,MKL2
6128,MKLN1
6129,MKNK2
6130,MKRN1
6131,MKX
6132,MLEC
6133,MLF2
6134,MLLT1
6135,MLLT10
6136,MLLT11
6137,MLLT3
6138,MLLT4
6139,MLLT4-AS1
6140,MLNR
6141,MLPH
6142,MMADHC
6143,MME
6144,MMGT1
6145,MMP14
6146,MMP17
6147,MMP19
6148,MMP2
6149,MMP23B
6150,MMP26
6151,MMP28
6152,MMP7
6153,MMP9
6154,MN1
6155,MNDA
6156,MNS1
6157,MNX1
6158,MNX1-AS1
6159,MOAP1
6160,MOB1A
6161,MOB1B
6162,MOB3A
6163,MON1B
6164,MON2
6165,MORC2
6166,MORC3
6167,MORF4L1
6168,MORF4L2
6169,MORN2
6170,MORN4
6171,MOS
6172,MOSPD3
6173,MOXD1
6174,MPC1
6175,MPC2
6176,MPDZ
6177,MPEG1
6178,MPG
6179,MPHOSPH10
6180,MPHOSPH6
6181,MPHOSPH8
6182,MPLKIP
6183,MPP5
6184,MPP6
6185,MPPED2
6186,MPST
6187,MPV17L
6188,MPZ
6189,MPZL1
6190,MPZL2
6191,MPZL3
6192,MRAP2
6193,MRE11A
6194,MRFAP1
6195,MRFAP1L1
6196,MRGPRD
6197,MRGPRE
6198,MRGPRF
6199,MRGPRG
6200,MRI1
6201,MROH1
6202,MROH6
6203,MRPL1
6204,MRPL12
6205,MRPL14
6206,MRPL15
6207,MRPL16
6208,MRPL18
6209,MRPL20
6210,MRPL23
6211,MRPL24
6212,MRPL3
6213,MRPL30
6214,MRPL32
6215,MRPL33
6216,MRPL35
6217,MRPL36
6218,MRPL39
6219,MRPL4
6220,MRPL40
6221,MRPL41
6222,MRPL42
6223,MRPL44
6224,MRPL45
6225,MRPL47
6226,MRPL49
6227,MRPL50
6228,MRPL51
6229,MRPL53
6230,MRPL54
6231,MRPL57
6232,MRPL9
6233,MRPS10
6234,MRPS14
6235,MRPS15
6236,MRPS16
6237,MRPS17
6238,MRPS18A
6239,MRPS18B
6240,MRPS18C
6241,MRPS2
6242,MRPS21
6243,MRPS23
6244,MRPS24
6245,MRPS25
6246,MRPS26
6247,MRPS28
6248,MRPS30
6249,MRPS31
6250,MRPS33
6251,MRPS34
6252,MRPS35
6253,MRPS36
6254,MRPS5
6255,MRPS6
6256,MRPS7
6257,MRS2
6258,MS4A4E
6259,MS4A6A
6260,MS4A8
6261,MSANTD2
6262,MSANTD3
6263,MSANTD4
6264,MSC
6265,MSGN1
6266,MSH6
6267,MSI1
6268,MSL1
6269,MSL2
6270,MSMB
6271,MSMO1
6272,MSMP
6273,MSRB2
6274,MSRB3
6275,MST1
6276,MSX1
6277,MSX2
6278,MT1A
6279,MT1B
6280,MT1E
6281,MT1F
6282,MT1G
6283,MT1H
6284,MT1HL1
6285,MT1M
6286,MT1X
6287,MT2A
6288,MT4
6289,MTA2
6290,MT-ATP8
6291,MTCH1
6292,MTCH2
6293,MT-CO1
6294,MT-CO2
6295,MT-CO3
6296,MT-CYB
6297,MTDH
6298,MTERF2
6299,MTERF4
6300,MTF2
6301,MTFMT
6302,MTFR1
6303,MTHFD2
6304,MTHFS
6305,MTIF2
6306,MTIF3
6307,MTMR10
6308,MTMR12
6309,MTMR3
6310,MT-ND1
6311,MT-ND3
6312,MT-ND4
6313,MT-ND4L
6314,MT-ND5
6315,MT-ND6
6316,MTNR1A
6317,MTOR
6318,MTPN
6319,MTR
6320,MTRF1
6321,MTRF1L
6322,MTRNR2L1
6323,MTRNR2L10
6324,MTRNR2L11
6325,MTRNR2L12
6326,MTRNR2L4
6327,MTRNR2L6
6328,MTRNR2L7
6329,MTRNR2L8
6330,MTRR
6331,MTSS1
6332,MTSS1L
6333,MTURN
6334,MTUS1
6335,MTX2
6336,MTX3
6337,MUC1
6338,MUC12
6339,MUC13
6340,MUC15
6341,MUC20
6342,MUC3A
6343,MUC4
6344,MUC6
6345,MUCL1
6346,MUM1L1
6347,MUSTN1
6348,MUT
6349,MX1
6350,MXD1
6351,MXD4
6352,MXI1
6353,MXRA5
6354,MXRA7
6355,MXRA8
6356,MYADM
6357,MYB
6358,MYBPC1
6359,MYBPH
6360,MYC
6361,MYCBP
6362,MYCBP2
6363,MYCL
6364,MYCNUT
6365,MYCT1
6366,MYDGF
6367,MYEF2
6368,MYF5
6369,MYF6
6370,MYH10
6371,MYH11
6372,MYH9
6373,MYL1
6374,MYL12A
6375,MYL12B
6376,MYL2
6377,MYL3
6378,MYL6
6379,MYL9
6380,MYLIP
6381,MYLK
6382,MYLPF
6383,MYO1B
6384,MYO1C
6385,MYO1E
6386,MYO5C
6387,MYO6
6388,MYO9A
6389,MYOD1
6390,MYOF
6391,MYOG
6392,MYOZ1
6393,MYOZ2
6394,MYPOP
6395,MYSM1
6396,MYZAP
6397,MZB1
6398,MZF1
6399,MZT1
6400,MZT2A
6401,MZT2B
6402,N4BP2
6403,N4BP2L2
6404,N6AMT1
6405,N6AMT2
6406,NAA15
6407,NAA25
6408,NAA30
6409,NAA35
6410,NAA38
6411,NAA50
6412,NAA60
6413,NAAA
6414,NAALADL2
6415,NAB1
6416,NABP1
6417,NACA
6418,NACA2
6419,NACC1
6420,NACC2
6421,NADK2
6422,NAE1
6423,NAGLU
6424,NAIF1
6425,NAMPT
6426,NANOGP8
6427,NANOS1
6428,NANS
6429,NAP1L1
6430,NAP1L2
6431,NAP1L3
6432,NAP1L4
6433,NAP1L5
6434,NAP1L6
6435,NAPG
6436,NAPRT
6437,NARS
6438,NASP
6439,NAT8L
6440,NBAT1
6441,NBEA
6442,NBL1
6443,NBN
6444,NBPF1
6445,NBPF10
6446,NBPF11
6447,NBPF12
6448,NBPF14
6449,NBPF15
6450,NBPF26
6451,NBPF6
6452,NBPF8
6453,NBPF9
6454,NBR1
6455,NCALD
6456,NCAM2
6457,NCAPD3
6458,NCBP1
6459,NCBP2-AS2
6460,NCBP2L
6461,NCCRP1
6462,NCEH1
6463,NCK1
6464,NCK2
6465,NCKAP1
6466,NCL
6467,NCOA1
6468,NCOA2
6469,NCOA3
6470,NCOA4
6471,NCOA5
6472,NCOA7
6473,NCOR1
6474,NCOR2
6475,NCR2
6476,NCR3LG1
6477,NCRNA00250
6478,NCS1
6479,NDE1
6480,NDEL1
6481,NDFIP1
6482,NDN
6483,NDNF
6484,NDNL2
6485,NDP
6486,NDRG1
6487,NDRG2
6488,NDRG3
6489,NDUFA1
6490,NDUFA10
6491,NDUFA11
6492,NDUFA12
6493,NDUFA13
6494,NDUFA2
6495,NDUFA3
6496,NDUFA4
6497,NDUFA5
6498,NDUFA6
6499,NDUFA7
6500,NDUFA8
6501,NDUFAB1
6502,NDUFAF1
6503,NDUFAF2
6504,NDUFAF4
6505,NDUFB1
6506,NDUFB10
6507,NDUFB11
6508,NDUFB2
6509,NDUFB3
6510,NDUFB4
6511,NDUFB6
6512,NDUFB7
6513,NDUFB8
6514,NDUFB9
6515,NDUFC1
6516,NDUFC2
6517,NDUFC2-KCTD14
6518,NDUFS1
6519,NDUFS2
6520,NDUFS4
6521,NDUFS5
6522,NDUFS6
6523,NDUFS7
6524,NDUFV2
6525,NDUFV3
6526,NEAT1
6527,NEB
6528,NEBL
6529,NECAB3
6530,NECAP1
6531,NECAP2
6532,NEDD4L
6533,NEDD8
6534,NEDD8-MDP1
6535,NEFH
6536,NEFL
6537,NEFM
6538,NEK1
6539,NEK3
6540,NEK4
6541,NEK5
6542,NELFB
6543,NEMF
6544,NENF
6545,NEO1
6546,NES
6547,NET1
6548,NETO1
6549,NEU2
6550,NEURL1B
6551,NEURL2
6552,NEUROD1
6553,NEUROG1
6554,NEUROG3
6555,NEXN
6556,NF1
6557,NFAT5
6558,NFATC2IP
6559,NFE2L1
6560,NFE2L2
6561,NFE2L3
6562,NFIA
6563,NFIB
6564,NFIC
6565,NFIL3
6566,NFIX
6567,NFKB1
6568,NFKBIA
6569,NFKBIZ
6570,NFU1
6571,NFX1
6572,NFXL1
6573,NFYB
6574,NGB
6575,NGF
6576,NGFRAP1
6577,NGRN
6578,NHEG1
6579,NHLRC1
6580,NHLRC2
6581,NHP2
6582,NHP2L1
6583,NHS
6584,NHSL2
6585,NIF3L1
6586,NIFK
6587,NIN
6588,NINJ1
6589,NIPA2
6590,NIPAL2
6591,NIPAL3
6592,NIPBL
6593,NIPSNAP3A
6594,NISCH
6595,NIT2
6596,NKAIN1
6597,NKAP
6598,NKD1
6599,NKD2
6600,NKG7
6601,NKRF
6602,NKTR
6603,NKX1-1
6604,NKX2-2
6605,NKX2-3
6606,NKX2-4
6607,NKX2-5
6608,NKX2-6
6609,NKX2-8
6610,NKX3-1
6611,NKX3-2
6612,NKX6-1
6613,NKX6-2
6614,NKX6-3
6615,NLGN1
6616,NLGN4Y
6617,NLK
6618,NLRP2
6619,NMD3
6620,NME1
6621,NME1-NME2
6622,NME2
6623,NME3
6624,NMRK2
6625,NMS
6626,NMT1
6627,NNAT
6628,NNMT
6629,NOG
6630,NOL10
6631,NOL3
6632,NOL7
6633,NOL8
6634,NOLC1
6635,NOMO1
6636,NOMO2
6637,NONO
6638,NOP10
6639,NOP14
6640,NOP58
6641,NOTCH2
6642,NOTCH2NL
6643,NOTCH3
6644,NOTO
6645,NOTUM
6646,NOV
6647,NOXA1
6648,NOXO1
6649,NPAP1
6650,NPB
6651,NPBWR1
6652,NPBWR2
6653,NPC2
6654,NPDC1
6655,NPEPPS
6656,NPFF
6657,NPIPA1
6658,NPIPA3
6659,NPIPA5
6660,NPIPA8
